,id,label,sentence1
12356,1840.0,None,The only other option I can think of is to live near LOCATION1 or LOCATION2 general Stations
12357,1840.0,None,The only other option I can think of is to live near LOCATION1 or LOCATION2 price Stations
12358,1840.0,None,The only other option I can think of is to live near LOCATION1 or LOCATION2 safety Stations
12359,1840.0,None,The only other option I can think of is to live near LOCATION1 or LOCATION2 transit location Stations
12360,1845.0,None,Even LOCATION2 general and LOCATION1 are in the ancient county of Kent
12361,1845.0,None,Even LOCATION2 price and LOCATION1 are in the ancient county of Kent
12362,1845.0,None,Even LOCATION2 safety and LOCATION1 are in the ancient county of Kent
12363,1845.0,None,Even LOCATION2 transit location and LOCATION1 are in the ancient county of Kent
12364,1849.0,None,"( Allegedly the guy who named it was holding the map upside down - LOCATION2 general is the other side of the A40 main road , directly south of LOCATION1"
12365,1849.0,None,"( Allegedly the guy who named it was holding the map upside down - LOCATION2 price is the other side of the A40 main road , directly south of LOCATION1"
12366,1849.0,None,"( Allegedly the guy who named it was holding the map upside down - LOCATION2 safety is the other side of the A40 main road , directly south of LOCATION1"
12367,1849.0,None,"( Allegedly the guy who named it was holding the map upside down - LOCATION2 transit location is the other side of the A40 main road , directly south of LOCATION1"
12368,184.0,None,LOCATION2 general is on the picadilly so you could always go north towards LOCATION1 and arsenal
12369,184.0,None,LOCATION2 price is on the picadilly so you could always go north towards LOCATION1 and arsenal
12370,184.0,None,LOCATION2 safety is on the picadilly so you could always go north towards LOCATION1 and arsenal
12371,184.0,None,LOCATION2 transit location is on the picadilly so you could always go north towards LOCATION1 and arsenal
12372,1853.0,None,This is a back street of LOCATION2 general and the beginning of LOCATION1
12373,1853.0,None,This is a back street of LOCATION2 price and the beginning of LOCATION1
12374,1853.0,None,This is a back street of LOCATION2 safety and the beginning of LOCATION1
12375,1853.0,None,This is a back street of LOCATION2 transit location and the beginning of LOCATION1
12376,1858.0,None,"I also live in LOCATION2 general myself , not that far from LOCATION1 in fact"
12377,1858.0,None,"I also live in LOCATION2 price myself , not that far from LOCATION1 in fact"
12378,1858.0,None,"I also live in LOCATION2 safety myself , not that far from LOCATION1 in fact"
12379,1858.0,None,"I also live in LOCATION2 transit location myself , not that far from LOCATION1 in fact"
12380,1864.0,None,LOCATION2 general residents vote for a London Mayor are served by the Metropolitan Police so surely it 's LOCATION1
12381,1864.0,None,LOCATION2 price residents vote for a London Mayor are served by the Metropolitan Police so surely it 's LOCATION1
12382,1864.0,None,LOCATION2 safety residents vote for a London Mayor are served by the Metropolitan Police so surely it 's LOCATION1
12383,1864.0,None,LOCATION2 transit location residents vote for a London Mayor are served by the Metropolitan Police so surely it 's LOCATION1
12384,1867.0,None,LOCATION2 general and the LOCATION1 has gone the same
12385,1867.0,None,LOCATION2 price and the LOCATION1 has gone the same
12386,1867.0,None,LOCATION2 safety and the LOCATION1 has gone the same
12387,1867.0,None,LOCATION2 transit location and the LOCATION1 has gone the same
12388,1868.0,None,"I 've been offered a job in LOCATION1 ( LOCATION2 general ) and am looking for somewhere to live , I 've found loads of accomodation within my price range"
12389,1868.0,None,"I 've been offered a job in LOCATION1 ( LOCATION2 price ) and am looking for somewhere to live , I 've found loads of accomodation within my price range"
12390,1868.0,None,"I 've been offered a job in LOCATION1 ( LOCATION2 safety ) and am looking for somewhere to live , I 've found loads of accomodation within my price range"
12391,1868.0,None,"I 've been offered a job in LOCATION1 ( LOCATION2 transit location ) and am looking for somewhere to live , I 've found loads of accomodation within my price range"
12392,1880.0,None,"West London ( LOCATION1 , LOCATION2 general ) is the general 'richer ' part , which is still White ( I 'm not racist , you will understand in a second ) - there people are tolerant and very open to everything"
12393,1880.0,None,"West London ( LOCATION1 , LOCATION2 price ) is the general 'richer ' part , which is still White ( I 'm not racist , you will understand in a second ) - there people are tolerant and very open to everything"
12394,1880.0,None,"West London ( LOCATION1 , LOCATION2 safety ) is the general 'richer ' part , which is still White ( I 'm not racist , you will understand in a second ) - there people are tolerant and very open to everything"
12395,1880.0,None,"West London ( LOCATION1 , LOCATION2 transit location ) is the general 'richer ' part , which is still White ( I 'm not racist , you will understand in a second ) - there people are tolerant and very open to everything"
12396,1886.0,None,I do n't want to live right IN LOCATION2 general Maaaaaaaaan i used to live in LOCATION1 and well i must say i luved it there
12397,1886.0,None,I do n't want to live right IN LOCATION2 price Maaaaaaaaan i used to live in LOCATION1 and well i must say i luved it there
12398,1886.0,None,I do n't want to live right IN LOCATION2 safety Maaaaaaaaan i used to live in LOCATION1 and well i must say i luved it there
12399,1886.0,None,I do n't want to live right IN LOCATION2 transit location Maaaaaaaaan i used to live in LOCATION1 and well i must say i luved it there
12404,1890.0,None,On the amount mentioned above is it possible to live in central London ( near LOCATION1 Station as I need to access the LOCATION2 general Express )
12405,1890.0,None,On the amount mentioned above is it possible to live in central London ( near LOCATION1 Station as I need to access the LOCATION2 price Express )
12406,1890.0,None,On the amount mentioned above is it possible to live in central London ( near LOCATION1 Station as I need to access the LOCATION2 safety Express )
12407,1890.0,None,On the amount mentioned above is it possible to live in central London ( near LOCATION1 Station as I need to access the LOCATION2 transit location Express )
12408,1912.0,None,Even the nicer areas such as LOCATION2 general and LOCATION1 have taken a turn for the worse
12409,1912.0,None,Even the nicer areas such as LOCATION2 price and LOCATION1 have taken a turn for the worse
12410,1912.0,None,Even the nicer areas such as LOCATION2 safety and LOCATION1 have taken a turn for the worse
12411,1912.0,None,Even the nicer areas such as LOCATION2 transit location and LOCATION1 have taken a turn for the worse
12412,1917.0,None,I 'd suggest independant research LOCATION1 area is being gentrified and is less expensive than say LOCATION2 general
12413,1917.0,None,I 'd suggest independant research LOCATION1 area is being gentrified and is less expensive than say LOCATION2 price
12414,1917.0,None,I 'd suggest independant research LOCATION1 area is being gentrified and is less expensive than say LOCATION2 safety
12415,1917.0,None,I 'd suggest independant research LOCATION1 area is being gentrified and is less expensive than say LOCATION2 transit location
12420,1924.0,None,An excellent secondary school called Dunraven is in LOCATION1 on LOCATION2 general
12421,1924.0,None,An excellent secondary school called Dunraven is in LOCATION1 on LOCATION2 price
12422,1924.0,None,An excellent secondary school called Dunraven is in LOCATION1 on LOCATION2 safety
12423,1924.0,None,An excellent secondary school called Dunraven is in LOCATION1 on LOCATION2 transit location
12424,1946.0,None,The LOCATION1/LOCATION2/LOCATION1 general area is also lovely ( I lived there for eight months and loved it ) and again fairly reasonable and with good transport
12425,1946.0,None,The LOCATION1/LOCATION2/LOCATION1 price area is also lovely ( I lived there for eight months and loved it ) and again fairly reasonable and with good transport
12426,1946.0,None,The LOCATION1/LOCATION2/LOCATION1 safety area is also lovely ( I lived there for eight months and loved it ) and again fairly reasonable and with good transport
12427,1946.0,None,The LOCATION1/LOCATION2/LOCATION1 transit location area is also lovely ( I lived there for eight months and loved it ) and again fairly reasonable and with good transport
12428,194.0,None,LOCATION1 / LOCATION2 general
12429,194.0,None,LOCATION1 / LOCATION2 price
12430,194.0,None,LOCATION1 / LOCATION2 safety
12431,194.0,None,LOCATION1 / LOCATION2 transit location
12432,1957.0,None,"Also , my grandfather was born and lived in the St Giles , LOCATION2 general area and on his birth certificate ( 1879 ) it said St Giles , LOCATION1"
12433,1957.0,None,"Also , my grandfather was born and lived in the St Giles , LOCATION2 price area and on his birth certificate ( 1879 ) it said St Giles , LOCATION1"
12434,1957.0,None,"Also , my grandfather was born and lived in the St Giles , LOCATION2 safety area and on his birth certificate ( 1879 ) it said St Giles , LOCATION1"
12435,1957.0,None,"Also , my grandfather was born and lived in the St Giles , LOCATION2 transit location area and on his birth certificate ( 1879 ) it said St Giles , LOCATION1"
12436,1983.0,None,North of a major road junction called LOCATION1 Corner it becomes LOCATION2 general
12437,1983.0,None,North of a major road junction called LOCATION1 Corner it becomes LOCATION2 price
12438,1983.0,None,North of a major road junction called LOCATION1 Corner it becomes LOCATION2 safety
12439,1983.0,None,North of a major road junction called LOCATION1 Corner it becomes LOCATION2 transit location
12444,198.0,None,"wembley is only just up the road from LOCATION1 but is a peaceful hamlet in comparison Of those , I 'd say LOCATION2 general because theres a lot of crime in that area ( although recent police figures will say otherwise which is a load of rubbish )"
12445,198.0,None,"wembley is only just up the road from LOCATION1 but is a peaceful hamlet in comparison Of those , I 'd say LOCATION2 price because theres a lot of crime in that area ( although recent police figures will say otherwise which is a load of rubbish )"
12446,198.0,None,"wembley is only just up the road from LOCATION1 but is a peaceful hamlet in comparison Of those , I 'd say LOCATION2 safety because theres a lot of crime in that area ( although recent police figures will say otherwise which is a load of rubbish )"
12447,198.0,None,"wembley is only just up the road from LOCATION1 but is a peaceful hamlet in comparison Of those , I 'd say LOCATION2 transit location because theres a lot of crime in that area ( although recent police figures will say otherwise which is a load of rubbish )"
12448,1997.0,None,I 'd place richmond slightly ahead of LOCATION1 because its on the River Thames and close to the Royal Botantic Gardens at LOCATION2 general
12449,1997.0,None,I 'd place richmond slightly ahead of LOCATION1 because its on the River Thames and close to the Royal Botantic Gardens at LOCATION2 price
12450,1997.0,None,I 'd place richmond slightly ahead of LOCATION1 because its on the River Thames and close to the Royal Botantic Gardens at LOCATION2 safety
12451,1997.0,None,I 'd place richmond slightly ahead of LOCATION1 because its on the River Thames and close to the Royal Botantic Gardens at LOCATION2 transit location
12452,2001.0,None,"While the LOCATION2 general and LOCATION1 area , still some beautiful houses but more noticeable Council Estates , very colourful , diverse area"
12453,2001.0,None,"While the LOCATION2 price and LOCATION1 area , still some beautiful houses but more noticeable Council Estates , very colourful , diverse area"
12454,2001.0,None,"While the LOCATION2 safety and LOCATION1 area , still some beautiful houses but more noticeable Council Estates , very colourful , diverse area"
12455,2001.0,None,"While the LOCATION2 transit location and LOCATION1 area , still some beautiful houses but more noticeable Council Estates , very colourful , diverse area"
12456,2005.0,None,'ve been offered a job in LOCATION1 ( LOCATION2 general ) and am looking for somewhere to live
12457,2005.0,None,'ve been offered a job in LOCATION1 ( LOCATION2 price ) and am looking for somewhere to live
12458,2005.0,None,'ve been offered a job in LOCATION1 ( LOCATION2 safety ) and am looking for somewhere to live
12459,2005.0,None,'ve been offered a job in LOCATION1 ( LOCATION2 transit location ) and am looking for somewhere to live
12460,2016.0,None,I am thinking of LOCATION2 general and preferably near LOCATION1
12461,2016.0,None,I am thinking of LOCATION2 price and preferably near LOCATION1
12462,2016.0,None,I am thinking of LOCATION2 safety and preferably near LOCATION1
12463,2016.0,None,I am thinking of LOCATION2 transit location and preferably near LOCATION1
12464,2021.0,None,LOCATION2 general ; LOCATION1 Hi Beckie I hope the following can help you locate a low cost spay/neuter clinic in E
12465,2021.0,None,LOCATION2 price ; LOCATION1 Hi Beckie I hope the following can help you locate a low cost spay/neuter clinic in E
12466,2021.0,None,LOCATION2 safety ; LOCATION1 Hi Beckie I hope the following can help you locate a low cost spay/neuter clinic in E
12467,2021.0,None,LOCATION2 transit location ; LOCATION1 Hi Beckie I hope the following can help you locate a low cost spay/neuter clinic in E
12472,2027.0,None,LOCATION2 general or LOCATION1
12473,2027.0,None,LOCATION2 price or LOCATION1
12474,2027.0,None,LOCATION2 safety or LOCATION1
12475,2027.0,None,LOCATION2 transit location or LOCATION1
12476,2045.0,None,ive never had trouble or my girlfriend id keep away from brixon and LOCATION2 general though those places are dodgyest and LOCATION1
12477,2045.0,None,ive never had trouble or my girlfriend id keep away from brixon and LOCATION2 price though those places are dodgyest and LOCATION1
12478,2045.0,None,ive never had trouble or my girlfriend id keep away from brixon and LOCATION2 safety though those places are dodgyest and LOCATION1
12479,2045.0,None,ive never had trouble or my girlfriend id keep away from brixon and LOCATION2 transit location though those places are dodgyest and LOCATION1
12484,2057.0,None,SUSSEX GARDENS OH AND SORRY BUT YOUR HOTELS IN LOCATION2 general AND LOCATION1 AREA
12485,2057.0,None,SUSSEX GARDENS OH AND SORRY BUT YOUR HOTELS IN LOCATION2 price AND LOCATION1 AREA
12486,2057.0,None,SUSSEX GARDENS OH AND SORRY BUT YOUR HOTELS IN LOCATION2 safety AND LOCATION1 AREA
12487,2057.0,None,SUSSEX GARDENS OH AND SORRY BUT YOUR HOTELS IN LOCATION2 transit location AND LOCATION1 AREA
12492,2065.0,None,you would likely have to share a bedsit First of all you NEED a Student Visa- you need to go to the UK immigration and Visa site and read the rules and the procedure QUICKEST drive is LOCATION1 to LOCATION2 general
12493,2065.0,None,you would likely have to share a bedsit First of all you NEED a Student Visa- you need to go to the UK immigration and Visa site and read the rules and the procedure QUICKEST drive is LOCATION1 to LOCATION2 price
12494,2065.0,None,you would likely have to share a bedsit First of all you NEED a Student Visa- you need to go to the UK immigration and Visa site and read the rules and the procedure QUICKEST drive is LOCATION1 to LOCATION2 safety
12495,2065.0,None,you would likely have to share a bedsit First of all you NEED a Student Visa- you need to go to the UK immigration and Visa site and read the rules and the procedure QUICKEST drive is LOCATION1 to LOCATION2 transit location
12496,2072.0,None,"Sorry babe , that 's not how it works here LOCATION1 around LOCATION2 general"
12497,2072.0,None,"Sorry babe , that 's not how it works here LOCATION1 around LOCATION2 price"
12498,2072.0,None,"Sorry babe , that 's not how it works here LOCATION1 around LOCATION2 safety"
12499,2072.0,None,"Sorry babe , that 's not how it works here LOCATION1 around LOCATION2 transit location"
12508,2095.0,None,"Is LOCATION2 general , LOCATION1 in London a good and safe area"
12509,2095.0,None,"Is LOCATION2 price , LOCATION1 in London a good and safe area"
12510,2095.0,None,"Is LOCATION2 safety , LOCATION1 in London a good and safe area"
12511,2095.0,None,"Is LOCATION2 transit location , LOCATION1 in London a good and safe area"
12512,2118.0,None,Try looking for places away from the station though ie towards LOCATION1 tube and Goodge Street tube LOCATION2 general is a perfect place for students to live
12513,2118.0,None,Try looking for places away from the station though ie towards LOCATION1 tube and Goodge Street tube LOCATION2 price is a perfect place for students to live
12514,2118.0,None,Try looking for places away from the station though ie towards LOCATION1 tube and Goodge Street tube LOCATION2 safety is a perfect place for students to live
12515,2118.0,None,Try looking for places away from the station though ie towards LOCATION1 tube and Goodge Street tube LOCATION2 transit location is a perfect place for students to live
12516,2120.0,None,I agree about LOCATION1 and LOCATION2 general
12517,2120.0,None,I agree about LOCATION1 and LOCATION2 price
12518,2120.0,None,I agree about LOCATION1 and LOCATION2 safety
12519,2120.0,None,I agree about LOCATION1 and LOCATION2 transit location
12524,2133.0,None,"Other places which are now part of London , such as LOCATION2 general , LOCATION1 etc etc , were little more than small villages or hamlets"
12525,2133.0,None,"Other places which are now part of London , such as LOCATION2 price , LOCATION1 etc etc , were little more than small villages or hamlets"
12526,2133.0,None,"Other places which are now part of London , such as LOCATION2 safety , LOCATION1 etc etc , were little more than small villages or hamlets"
12527,2133.0,None,"Other places which are now part of London , such as LOCATION2 transit location , LOCATION1 etc etc , were little more than small villages or hamlets"
12528,2135.0,None,"I know LOCATION2 general extremely well - I used to live in LOCATION1 , the next suburb to it"
12529,2135.0,None,"I know LOCATION2 price extremely well - I used to live in LOCATION1 , the next suburb to it"
12530,2135.0,None,"I know LOCATION2 safety extremely well - I used to live in LOCATION1 , the next suburb to it"
12531,2135.0,None,"I know LOCATION2 transit location extremely well - I used to live in LOCATION1 , the next suburb to it"
12532,2137.0,None,"For example , there are many immigrants living around LOCATION1 , in the London borough of LOCATION2 general"
12533,2137.0,None,"For example , there are many immigrants living around LOCATION1 , in the London borough of LOCATION2 price"
12534,2137.0,None,"For example , there are many immigrants living around LOCATION1 , in the London borough of LOCATION2 safety"
12535,2137.0,None,"For example , there are many immigrants living around LOCATION1 , in the London borough of LOCATION2 transit location"
12536,2139.0,None,"Agree with LOCATION2 general I ca n't understand the thumbs down for LOCATION1 , that area is having lots of money thrown at it right now"
12537,2139.0,None,"Agree with LOCATION2 price I ca n't understand the thumbs down for LOCATION1 , that area is having lots of money thrown at it right now"
12538,2139.0,None,"Agree with LOCATION2 safety I ca n't understand the thumbs down for LOCATION1 , that area is having lots of money thrown at it right now"
12539,2139.0,None,"Agree with LOCATION2 transit location I ca n't understand the thumbs down for LOCATION1 , that area is having lots of money thrown at it right now"
12540,2151.0,None,"You might try finding somewhere within bus/cycling distance of LOCATION2 general to remove one of the commutes , then on the train/District line too to get you into Bank - so that could be any of the areas on the mainline into LOCATION1"
12541,2151.0,None,"You might try finding somewhere within bus/cycling distance of LOCATION2 price to remove one of the commutes , then on the train/District line too to get you into Bank - so that could be any of the areas on the mainline into LOCATION1"
12542,2151.0,None,"You might try finding somewhere within bus/cycling distance of LOCATION2 safety to remove one of the commutes , then on the train/District line too to get you into Bank - so that could be any of the areas on the mainline into LOCATION1"
12543,2151.0,None,"You might try finding somewhere within bus/cycling distance of LOCATION2 transit location to remove one of the commutes , then on the train/District line too to get you into Bank - so that could be any of the areas on the mainline into LOCATION1"
12544,2154.0,None,"Directions from the hall : Facing LOCATION1 , turn right on LOCATION2 general Road"
12545,2154.0,None,"Directions from the hall : Facing LOCATION1 , turn right on LOCATION2 price Road"
12546,2154.0,None,"Directions from the hall : Facing LOCATION1 , turn right on LOCATION2 safety Road"
12547,2154.0,None,"Directions from the hall : Facing LOCATION1 , turn right on LOCATION2 transit location Road"
12548,2174.0,None,"or if youre artistic you could make things , and sell on etsy or ebay , or on a market stall ( your own , ro someone elses ) , or bake cakes etc there are a heap of great markets , worth wandering round anyway , and ones like LOCATION1 and LOCATION2 general have established art and craft reputations"
12549,2174.0,None,"or if youre artistic you could make things , and sell on etsy or ebay , or on a market stall ( your own , ro someone elses ) , or bake cakes etc there are a heap of great markets , worth wandering round anyway , and ones like LOCATION1 and LOCATION2 price have established art and craft reputations"
12550,2174.0,None,"or if youre artistic you could make things , and sell on etsy or ebay , or on a market stall ( your own , ro someone elses ) , or bake cakes etc there are a heap of great markets , worth wandering round anyway , and ones like LOCATION1 and LOCATION2 safety have established art and craft reputations"
12551,2174.0,None,"or if youre artistic you could make things , and sell on etsy or ebay , or on a market stall ( your own , ro someone elses ) , or bake cakes etc there are a heap of great markets , worth wandering round anyway , and ones like LOCATION1 and LOCATION2 transit location have established art and craft reputations"
12552,2181.0,None,"Millionaire 's Row , LOCATION2 general or LOCATION1"
12553,2181.0,None,"Millionaire 's Row , LOCATION2 price or LOCATION1"
12554,2181.0,None,"Millionaire 's Row , LOCATION2 safety or LOCATION1"
12555,2181.0,None,"Millionaire 's Row , LOCATION2 transit location or LOCATION1"
12556,2198.0,None,"I like LOCATION1 and LOCATION2 general Hi , it really does depend on the kind of budget you are working to and the type of area you want to live in"
12557,2198.0,None,"I like LOCATION1 and LOCATION2 price Hi , it really does depend on the kind of budget you are working to and the type of area you want to live in"
12558,2198.0,None,"I like LOCATION1 and LOCATION2 safety Hi , it really does depend on the kind of budget you are working to and the type of area you want to live in"
12559,2198.0,None,"I like LOCATION1 and LOCATION2 transit location Hi , it really does depend on the kind of budget you are working to and the type of area you want to live in"
12564,2233.0,None,"Nobody speaks english , you are twice as likely to get pickpocketed in central London than anywhere else in the uk , plus stray out of the centre and you come across some of the worst suburbs in the country ( LOCATION2 general LOCATION1 eastham ) etc , so all in all is London really worthy of the hype"
12565,2233.0,None,"Nobody speaks english , you are twice as likely to get pickpocketed in central London than anywhere else in the uk , plus stray out of the centre and you come across some of the worst suburbs in the country ( LOCATION2 price LOCATION1 eastham ) etc , so all in all is London really worthy of the hype"
12566,2233.0,None,"Nobody speaks english , you are twice as likely to get pickpocketed in central London than anywhere else in the uk , plus stray out of the centre and you come across some of the worst suburbs in the country ( LOCATION2 safety LOCATION1 eastham ) etc , so all in all is London really worthy of the hype"
12567,2233.0,None,"Nobody speaks english , you are twice as likely to get pickpocketed in central London than anywhere else in the uk , plus stray out of the centre and you come across some of the worst suburbs in the country ( LOCATION2 transit location LOCATION1 eastham ) etc , so all in all is London really worthy of the hype"
12576,2247.0,None,Me and my partner are moving to LOCATION1 because im in Uni there and he just got a job at LOCATION2 general
12577,2247.0,None,Me and my partner are moving to LOCATION1 because im in Uni there and he just got a job at LOCATION2 price
12578,2247.0,None,Me and my partner are moving to LOCATION1 because im in Uni there and he just got a job at LOCATION2 safety
12579,2247.0,None,Me and my partner are moving to LOCATION1 because im in Uni there and he just got a job at LOCATION2 transit location
12580,2255.0,None,"The nearest tube to the Lyceum Theatre is LOCATION2 general , which is direct on the Piccadilly line from LOCATION1"
12581,2255.0,None,"The nearest tube to the Lyceum Theatre is LOCATION2 price , which is direct on the Piccadilly line from LOCATION1"
12582,2255.0,None,"The nearest tube to the Lyceum Theatre is LOCATION2 safety , which is direct on the Piccadilly line from LOCATION1"
12583,2255.0,None,"The nearest tube to the Lyceum Theatre is LOCATION2 transit location , which is direct on the Piccadilly line from LOCATION1"
12584,225.0,None,See listings at After the trains stop running you can catch the N87 night bus from Trafalgar Square ( LOCATION2 general ) in central London to LOCATION1
12585,225.0,None,See listings at After the trains stop running you can catch the N87 night bus from Trafalgar Square ( LOCATION2 price ) in central London to LOCATION1
12586,225.0,None,See listings at After the trains stop running you can catch the N87 night bus from Trafalgar Square ( LOCATION2 safety ) in central London to LOCATION1
12587,225.0,None,See listings at After the trains stop running you can catch the N87 night bus from Trafalgar Square ( LOCATION2 transit location ) in central London to LOCATION1
12588,2260.0,None,"LOCATION2 general , where Henry Ford put in a massive amount of housing in the LOCATION1 Estate"
12589,2260.0,None,"LOCATION2 price , where Henry Ford put in a massive amount of housing in the LOCATION1 Estate"
12590,2260.0,None,"LOCATION2 safety , where Henry Ford put in a massive amount of housing in the LOCATION1 Estate"
12591,2260.0,None,"LOCATION2 transit location , where Henry Ford put in a massive amount of housing in the LOCATION1 Estate"
12596,2288.0,None,"I 'm going to be studying at the Qantm College which is at LOCATION1 Road , near LOCATION2 general"
12597,2288.0,None,"I 'm going to be studying at the Qantm College which is at LOCATION1 Road , near LOCATION2 price"
12598,2288.0,None,"I 'm going to be studying at the Qantm College which is at LOCATION1 Road , near LOCATION2 safety"
12599,2288.0,None,"I 'm going to be studying at the Qantm College which is at LOCATION1 Road , near LOCATION2 transit location"
12604,2323.0,None,"Hi , I used to live in LOCATION2 general which is right next to LOCATION1"
12605,2323.0,None,"Hi , I used to live in LOCATION2 price which is right next to LOCATION1"
12606,2323.0,None,"Hi , I used to live in LOCATION2 safety which is right next to LOCATION1"
12607,2323.0,None,"Hi , I used to live in LOCATION2 transit location which is right next to LOCATION1"
12608,2327.0,None,"oh - LOCATION1 , nr LOCATION2 general is a bit boho , tho again , ive not been in ages"
12609,2327.0,None,"oh - LOCATION1 , nr LOCATION2 price is a bit boho , tho again , ive not been in ages"
12610,2327.0,None,"oh - LOCATION1 , nr LOCATION2 safety is a bit boho , tho again , ive not been in ages"
12611,2327.0,None,"oh - LOCATION1 , nr LOCATION2 transit location is a bit boho , tho again , ive not been in ages"
12612,232.0,None,"LOCATION1 ( Location-North West ) - cheap LOCATION2 general Rd ( Location-North West ) - Fairly central suburb , with the O2 Shopping Centre"
12613,232.0,None,"LOCATION1 ( Location-North West ) - cheap LOCATION2 price Rd ( Location-North West ) - Fairly central suburb , with the O2 Shopping Centre"
12614,232.0,None,"LOCATION1 ( Location-North West ) - cheap LOCATION2 safety Rd ( Location-North West ) - Fairly central suburb , with the O2 Shopping Centre"
12615,232.0,None,"LOCATION1 ( Location-North West ) - cheap LOCATION2 transit location Rd ( Location-North West ) - Fairly central suburb , with the O2 Shopping Centre"
12616,2334.0,None,Start at LOCATION2 general or finish what you did n't finish yesterday in LOCATION1
12617,2334.0,None,Start at LOCATION2 price or finish what you did n't finish yesterday in LOCATION1
12618,2334.0,None,Start at LOCATION2 safety or finish what you did n't finish yesterday in LOCATION1
12619,2334.0,None,Start at LOCATION2 transit location or finish what you did n't finish yesterday in LOCATION1
12620,2335.0,None,"However , me old man was born in haggerston- ( LOCATION2 general ) , and me other half was born in LOCATION1 , and I ai n't sure about them two"
12621,2335.0,None,"However , me old man was born in haggerston- ( LOCATION2 price ) , and me other half was born in LOCATION1 , and I ai n't sure about them two"
12622,2335.0,None,"However , me old man was born in haggerston- ( LOCATION2 safety ) , and me other half was born in LOCATION1 , and I ai n't sure about them two"
12623,2335.0,None,"However , me old man was born in haggerston- ( LOCATION2 transit location ) , and me other half was born in LOCATION1 , and I ai n't sure about them two"
12624,2336.0,None,LOCATION2 general and LOCATION1 have lots of flats
12625,2336.0,None,LOCATION2 price and LOCATION1 have lots of flats
12626,2336.0,None,LOCATION2 safety and LOCATION1 have lots of flats
12627,2336.0,None,LOCATION2 transit location and LOCATION1 have lots of flats
12628,2339.0,None,"Everywhere else is working class and rough Maybe LOCATION2 general but to be honest none is great , look north or the river and LOCATION1 is a dive , i would know i lived there for 3 years , i am glad i have managed to move before i got killed You need to establish your meaning ; are you asking this as a wealthy individual or a person of more modest means"
12629,2339.0,None,"Everywhere else is working class and rough Maybe LOCATION2 price but to be honest none is great , look north or the river and LOCATION1 is a dive , i would know i lived there for 3 years , i am glad i have managed to move before i got killed You need to establish your meaning ; are you asking this as a wealthy individual or a person of more modest means"
12630,2339.0,None,"Everywhere else is working class and rough Maybe LOCATION2 safety but to be honest none is great , look north or the river and LOCATION1 is a dive , i would know i lived there for 3 years , i am glad i have managed to move before i got killed You need to establish your meaning ; are you asking this as a wealthy individual or a person of more modest means"
12631,2339.0,None,"Everywhere else is working class and rough Maybe LOCATION2 transit location but to be honest none is great , look north or the river and LOCATION1 is a dive , i would know i lived there for 3 years , i am glad i have managed to move before i got killed You need to establish your meaning ; are you asking this as a wealthy individual or a person of more modest means"
12636,2359.0,None,"See here : All big cities are the same , they all are divided into smaller local councils LOCATION1 is a LOCATION2 general of Greater London"
12637,2359.0,None,"See here : All big cities are the same , they all are divided into smaller local councils LOCATION1 is a LOCATION2 price of Greater London"
12638,2359.0,None,"See here : All big cities are the same , they all are divided into smaller local councils LOCATION1 is a LOCATION2 safety of Greater London"
12639,2359.0,None,"See here : All big cities are the same , they all are divided into smaller local councils LOCATION1 is a LOCATION2 transit location of Greater London"
12640,2365.0,None,"The LOCATION1 event was actually moved to LOCATION2 general , I gather"
12641,2365.0,None,"The LOCATION1 event was actually moved to LOCATION2 price , I gather"
12642,2365.0,None,"The LOCATION1 event was actually moved to LOCATION2 safety , I gather"
12643,2365.0,None,"The LOCATION1 event was actually moved to LOCATION2 transit location , I gather"
12648,2378.0,None,Lots of gangs not just from the Uk but also Jamaica and Eastern Europe LOCATION2 general - A run down area with a few gangs LOCATION1 - Been home to gangs for over a hundred years
12649,2378.0,None,Lots of gangs not just from the Uk but also Jamaica and Eastern Europe LOCATION2 price - A run down area with a few gangs LOCATION1 - Been home to gangs for over a hundred years
12650,2378.0,None,Lots of gangs not just from the Uk but also Jamaica and Eastern Europe LOCATION2 safety - A run down area with a few gangs LOCATION1 - Been home to gangs for over a hundred years
12651,2378.0,None,Lots of gangs not just from the Uk but also Jamaica and Eastern Europe LOCATION2 transit location - A run down area with a few gangs LOCATION1 - Been home to gangs for over a hundred years
12656,2395.0,None,"You might like to try LOCATION1 which has fast trains to LOCATION2 general for the tube too You will still be in London You have answered the question Hey , I have recently graduated from Warwick , and am planning to move to London in September , with three of my friends"
12657,2395.0,None,"You might like to try LOCATION1 which has fast trains to LOCATION2 price for the tube too You will still be in London You have answered the question Hey , I have recently graduated from Warwick , and am planning to move to London in September , with three of my friends"
12658,2395.0,None,"You might like to try LOCATION1 which has fast trains to LOCATION2 safety for the tube too You will still be in London You have answered the question Hey , I have recently graduated from Warwick , and am planning to move to London in September , with three of my friends"
12659,2395.0,None,"You might like to try LOCATION1 which has fast trains to LOCATION2 transit location for the tube too You will still be in London You have answered the question Hey , I have recently graduated from Warwick , and am planning to move to London in September , with three of my friends"
12664,2417.0,None,"Apart from there , you could also find them in LOCATION2 general and LOCATION1 along the A10 which is a big Turkish and Kurdish area We are a family with a thirteen year old daughter who currently live in Spain , and are in the process of moving to the UK , London specifically"
