	id	label	sentence1
12459	1710	Positive	service Our waiter was fine, the place looks nice in that not-trying-too-hard way, but at those prices, a little more should be expected of your food.
12460	2610	None	price Coming from Boston this place is like Emma's Pizza in Kendall Square in Cambridge (although they have more funky toppings!)
12462	2610	None	food Coming from Boston this place is like Emma's Pizza in Kendall Square in Cambridge (although they have more funky toppings!)
12463	2610	None	ambience Coming from Boston this place is like Emma's Pizza in Kendall Square in Cambridge (although they have more funky toppings!)
12464	2610	None	service Coming from Boston this place is like Emma's Pizza in Kendall Square in Cambridge (although they have more funky toppings!)
12465	649	Positive	price When my husband and go there, we spend $60.00 (have LOBSTER TAILS UMMMMM need I say more) I can't say any more, it a place you'll never forget If you never go, you'll miss A Meal of your life time
12466	649	Positive	anecdotes When my husband and go there, we spend $60.00 (have LOBSTER TAILS UMMMMM need I say more) I can't say any more, it a place you'll never forget If you never go, you'll miss A Meal of your life time
12467	649	Positive	food When my husband and go there, we spend $60.00 (have LOBSTER TAILS UMMMMM need I say more) I can't say any more, it a place you'll never forget If you never go, you'll miss A Meal of your life time
12468	649	None	ambience When my husband and go there, we spend $60.00 (have LOBSTER TAILS UMMMMM need I say more) I can't say any more, it a place you'll never forget If you never go, you'll miss A Meal of your life time
12469	649	None	service When my husband and go there, we spend $60.00 (have LOBSTER TAILS UMMMMM need I say more) I can't say any more, it a place you'll never forget If you never go, you'll miss A Meal of your life time
12470	3450	None	price in an effort to increase turnover, the restaurant offers no desserts beyond the complimentary espresso cup filled with chocolate mousse.
12471	3450	None	anecdotes in an effort to increase turnover, the restaurant offers no desserts beyond the complimentary espresso cup filled with chocolate mousse.
12472	3450	None	food in an effort to increase turnover, the restaurant offers no desserts beyond the complimentary espresso cup filled with chocolate mousse.
12473	3450	None	ambience in an effort to increase turnover, the restaurant offers no desserts beyond the complimentary espresso cup filled with chocolate mousse.
12475	974	None	price I've been to this restaurant more than a dozen times and when I'm craving for Pho, Lemon grass chicken or Beef Cube on rice, this is the place to go.
12476	974	None	anecdotes I've been to this restaurant more than a dozen times and when I'm craving for Pho, Lemon grass chicken or Beef Cube on rice, this is the place to go.
12477	974	Positive	food I've been to this restaurant more than a dozen times and when I'm craving for Pho, Lemon grass chicken or Beef Cube on rice, this is the place to go.
12478	974	None	ambience I've been to this restaurant more than a dozen times and when I'm craving for Pho, Lemon grass chicken or Beef Cube on rice, this is the place to go.
12479	974	None	service I've been to this restaurant more than a dozen times and when I'm craving for Pho, Lemon grass chicken or Beef Cube on rice, this is the place to go.
12480	3089	None	price Oh yes, and if you are a fan of Indian oldies film stars, there are plenty of portraits of Indian actors and actresses in classic black white that adorn the walls, some of which, I would love to know where they obtained.
12481	3089	None	anecdotes Oh yes, and if you are a fan of Indian oldies film stars, there are plenty of portraits of Indian actors and actresses in classic black white that adorn the walls, some of which, I would love to know where they obtained.
12482	3089	None	food Oh yes, and if you are a fan of Indian oldies film stars, there are plenty of portraits of Indian actors and actresses in classic black white that adorn the walls, some of which, I would love to know where they obtained.
12483	3089	Positive	ambience Oh yes, and if you are a fan of Indian oldies film stars, there are plenty of portraits of Indian actors and actresses in classic black white that adorn the walls, some of which, I would love to know where they obtained.
12484	3089	None	service Oh yes, and if you are a fan of Indian oldies film stars, there are plenty of portraits of Indian actors and actresses in classic black white that adorn the walls, some of which, I would love to know where they obtained.
12485	647	None	price The food is spectacular, from the appitizers to the main course, and then of course the desserts, (WOW) you'll need no more.
12486	647	None	anecdotes The food is spectacular, from the appitizers to the main course, and then of course the desserts, (WOW) you'll need no more.
12487	647	Positive	food The food is spectacular, from the appitizers to the main course, and then of course the desserts, (WOW) you'll need no more.
12488	647	None	ambience The food is spectacular, from the appitizers to the main course, and then of course the desserts, (WOW) you'll need no more.
12489	647	None	service The food is spectacular, from the appitizers to the main course, and then of course the desserts, (WOW) you'll need no more.
12490	2954	None	price The neighborhood was nice though so check out another restaurant instead.
12491	2954	Negative	anecdotes The neighborhood was nice though so check out another restaurant instead.
12492	2954	None	food The neighborhood was nice though so check out another restaurant instead.
12493	2954	None	ambience The neighborhood was nice though so check out another restaurant instead.
12494	2954	None	service The neighborhood was nice though so check out another restaurant instead.
12495	378	None	price My fish was delicious in an incredible curry sauce.
12496	378	None	anecdotes My fish was delicious in an incredible curry sauce.
12497	378	Positive	food My fish was delicious in an incredible curry sauce.
12498	378	None	ambience My fish was delicious in an incredible curry sauce.
12499	378	None	service My fish was delicious in an incredible curry sauce.
12500	490	None	price If you are in search of the most authentic NYC deli experience look no further than the famous and historic Katz's Deli down on the Lower East Side.
12501	490	Positive	anecdotes If you are in search of the most authentic NYC deli experience look no further than the famous and historic Katz's Deli down on the Lower East Side.
12502	490	None	food If you are in search of the most authentic NYC deli experience look no further than the famous and historic Katz's Deli down on the Lower East Side.
12503	490	None	ambience If you are in search of the most authentic NYC deli experience look no further than the famous and historic Katz's Deli down on the Lower East Side.
12504	490	None	service If you are in search of the most authentic NYC deli experience look no further than the famous and historic Katz's Deli down on the Lower East Side.
12505	3245	None	price Even upon delivery, their juicy pork buns are quite good . .
12506	3245	None	anecdotes Even upon delivery, their juicy pork buns are quite good . .
12507	3245	Positive	food Even upon delivery, their juicy pork buns are quite good . .
12508	3245	None	ambience Even upon delivery, their juicy pork buns are quite good . .
12509	3245	None	service Even upon delivery, their juicy pork buns are quite good . .
12510	1426	None	price This is also where I was from.
12512	1426	None	food This is also where I was from.
12513	1426	None	ambience This is also where I was from.
12514	1426	None	service This is also where I was from.
12515	1992	None	price Everything is for sale in here including the sculptured iron statue on the table.
12517	1992	None	food Everything is for sale in here including the sculptured iron statue on the table.
12518	1992	None	ambience Everything is for sale in here including the sculptured iron statue on the table.
12519	1992	None	service Everything is for sale in here including the sculptured iron statue on the table.
12520	414	None	price Average to good Thai food, but terrible delivery.
12521	414	None	anecdotes Average to good Thai food, but terrible delivery.
12522	414	Positive	food Average to good Thai food, but terrible delivery.
12523	414	None	ambience Average to good Thai food, but terrible delivery.
12524	414	Negative	service Average to good Thai food, but terrible delivery.
12525	1857	None	price The space is nice but when we order our drink we were in for a surprise.
12527	1857	None	food The space is nice but when we order our drink we were in for a surprise.
12528	1857	Positive	ambience The space is nice but when we order our drink we were in for a surprise.
12529	1857	None	service The space is nice but when we order our drink we were in for a surprise.
12530	164	None	price The entire place and the treatment we received felt as a conveyor belt.
12531	164	None	anecdotes The entire place and the treatment we received felt as a conveyor belt.
12532	164	None	food The entire place and the treatment we received felt as a conveyor belt.
12533	164	Negative	ambience The entire place and the treatment we received felt as a conveyor belt.
12534	164	Negative	service The entire place and the treatment we received felt as a conveyor belt.
12535	1480	None	price Joe's Pizza used to have the best slice until this pizzeria opened up.
12536	1480	Positive	anecdotes Joe's Pizza used to have the best slice until this pizzeria opened up.
12537	1480	None	food Joe's Pizza used to have the best slice until this pizzeria opened up.
12538	1480	None	ambience Joe's Pizza used to have the best slice until this pizzeria opened up.
12539	1480	None	service Joe's Pizza used to have the best slice until this pizzeria opened up.
12540	904	None	price I in all reality felt as if I had just gotten off Air France and was in the 8th District in Paris.
12541	904	None	anecdotes I in all reality felt as if I had just gotten off Air France and was in the 8th District in Paris.
12542	904	None	food I in all reality felt as if I had just gotten off Air France and was in the 8th District in Paris.
12543	904	Positive	ambience I in all reality felt as if I had just gotten off Air France and was in the 8th District in Paris.
12544	904	None	service I in all reality felt as if I had just gotten off Air France and was in the 8th District in Paris.
12545	3094	None	price I have never had anything like it!
12546	3094	Positive	anecdotes I have never had anything like it!
12547	3094	None	food I have never had anything like it!
12548	3094	None	ambience I have never had anything like it!
12549	3094	None	service I have never had anything like it!
12550	1717	None	price Yeah the crowd can take it a bit seriously, but it shouldn't.
12552	1717	None	food Yeah the crowd can take it a bit seriously, but it shouldn't.
12553	1717	None	ambience Yeah the crowd can take it a bit seriously, but it shouldn't.
12554	1717	None	service Yeah the crowd can take it a bit seriously, but it shouldn't.
12555	3663	Positive	price And they provided a delicious dessert on the house!
12556	3663	None	anecdotes And they provided a delicious dessert on the house!
12557	3663	Positive	food And they provided a delicious dessert on the house!
12558	3663	None	ambience And they provided a delicious dessert on the house!
12559	3663	Positive	service And they provided a delicious dessert on the house!
12560	3250	None	price They are still living in the dark ages and do not have an answering machine, so if you want to make a reservation you are limited.
12561	3250	None	anecdotes They are still living in the dark ages and do not have an answering machine, so if you want to make a reservation you are limited.
12562	3250	None	food They are still living in the dark ages and do not have an answering machine, so if you want to make a reservation you are limited.
12563	3250	None	ambience They are still living in the dark ages and do not have an answering machine, so if you want to make a reservation you are limited.
12564	3250	Negative	service They are still living in the dark ages and do not have an answering machine, so if you want to make a reservation you are limited.
12565	3366	None	price The food is amazing, rich pastas and fresh doughy pizza.
12566	3366	None	anecdotes The food is amazing, rich pastas and fresh doughy pizza.
12567	3366	Positive	food The food is amazing, rich pastas and fresh doughy pizza.
12568	3366	None	ambience The food is amazing, rich pastas and fresh doughy pizza.
12569	3366	None	service The food is amazing, rich pastas and fresh doughy pizza.
12570	3073	None	price Food was very good, but not what I would consider out of this world.
12571	3073	None	anecdotes Food was very good, but not what I would consider out of this world.
12572	3073	Positive	food Food was very good, but not what I would consider out of this world.
12573	3073	None	ambience Food was very good, but not what I would consider out of this world.
12574	3073	None	service Food was very good, but not what I would consider out of this world.
12575	3303	None	price I had Lobster Bisque it has 2 oz. of Maine Lobster in it.
12576	3303	None	anecdotes I had Lobster Bisque it has 2 oz. of Maine Lobster in it.
12577	3303	Positive	food I had Lobster Bisque it has 2 oz. of Maine Lobster in it.
12578	3303	None	ambience I had Lobster Bisque it has 2 oz. of Maine Lobster in it.
12579	3303	None	service I had Lobster Bisque it has 2 oz. of Maine Lobster in it.
12580	1299	None	price I am Indian, and I have tried many Indian places in NY.
12582	1299	None	food I am Indian, and I have tried many Indian places in NY.
12583	1299	None	ambience I am Indian, and I have tried many Indian places in NY.
12584	1299	None	service I am Indian, and I have tried many Indian places in NY.
12585	704	Positive	price Try the Pad Thai, it's fabulous and their prices are so cheap!
12586	704	None	anecdotes Try the Pad Thai, it's fabulous and their prices are so cheap!
12587	704	Positive	food Try the Pad Thai, it's fabulous and their prices are so cheap!
12588	704	None	ambience Try the Pad Thai, it's fabulous and their prices are so cheap!
12589	704	None	service Try the Pad Thai, it's fabulous and their prices are so cheap!
12590	2488	None	price On a recent Saturday night, I was with a group of 5 at the Bread Bar.
12592	2488	None	food On a recent Saturday night, I was with a group of 5 at the Bread Bar.
12593	2488	None	ambience On a recent Saturday night, I was with a group of 5 at the Bread Bar.
12594	2488	None	service On a recent Saturday night, I was with a group of 5 at the Bread Bar.
12595	1839	Positive	price Food is great and inexpensive.
12596	1839	None	anecdotes Food is great and inexpensive.
12597	1839	Positive	food Food is great and inexpensive.
12598	1839	None	ambience Food is great and inexpensive.
12599	1839	None	service Food is great and inexpensive.
12600	1756	Positive	price The price very reasonable.
12601	1756	None	anecdotes The price very reasonable.
12602	1756	None	food The price very reasonable.
12603	1756	None	ambience The price very reasonable.
12604	1756	None	service The price very reasonable.
12605	29	None	price Dessert - can't be missed, so save room!!!
12606	29	None	anecdotes Dessert - can't be missed, so save room!!!
12607	29	Positive	food Dessert - can't be missed, so save room!!!
12608	29	None	ambience Dessert - can't be missed, so save room!!!
12609	29	None	service Dessert - can't be missed, so save room!!!
12610	484	None	price It can be a little confusing as to where one goes to order, but once the food is ordered, you are in for a treat.
12611	484	None	anecdotes It can be a little confusing as to where one goes to order, but once the food is ordered, you are in for a treat.
12612	484	Positive	food It can be a little confusing as to where one goes to order, but once the food is ordered, you are in for a treat.
12613	484	None	ambience It can be a little confusing as to where one goes to order, but once the food is ordered, you are in for a treat.
12614	484	None	service It can be a little confusing as to where one goes to order, but once the food is ordered, you are in for a treat.
12615	1993	Negative	price Take a good sense of humor,an American express card with no limit, walk out with a lollipop,gift bag in hand and enough marketing materials for alain to to take the show on the road
12616	1993	None	anecdotes Take a good sense of humor,an American express card with no limit, walk out with a lollipop,gift bag in hand and enough marketing materials for alain to to take the show on the road
12617	1993	None	food Take a good sense of humor,an American express card with no limit, walk out with a lollipop,gift bag in hand and enough marketing materials for alain to to take the show on the road
12618	1993	None	ambience Take a good sense of humor,an American express card with no limit, walk out with a lollipop,gift bag in hand and enough marketing materials for alain to to take the show on the road
12619	1993	None	service Take a good sense of humor,an American express card with no limit, walk out with a lollipop,gift bag in hand and enough marketing materials for alain to to take the show on the road
12620	2574	None	price Ingredients are organic which is a real plus for me.
12621	2574	None	anecdotes Ingredients are organic which is a real plus for me.
12622	2574	Positive	food Ingredients are organic which is a real plus for me.
12623	2574	None	ambience Ingredients are organic which is a real plus for me.
12624	2574	None	service Ingredients are organic which is a real plus for me.
12625	3595	None	price It was so bad I actually refused to pay for my food.
12626	3595	Negative	anecdotes It was so bad I actually refused to pay for my food.
12627	3595	Negative	food It was so bad I actually refused to pay for my food.
12628	3595	None	ambience It was so bad I actually refused to pay for my food.
12629	3595	None	service It was so bad I actually refused to pay for my food.
12630	1097	Positive	price I recommend this spot to anyone who enjoys  fine cuisine at reasonable prices.
12631	1097	Positive	anecdotes I recommend this spot to anyone who enjoys  fine cuisine at reasonable prices.
12632	1097	Positive	food I recommend this spot to anyone who enjoys  fine cuisine at reasonable prices.
12633	1097	None	ambience I recommend this spot to anyone who enjoys  fine cuisine at reasonable prices.
12634	1097	None	service I recommend this spot to anyone who enjoys  fine cuisine at reasonable prices.
12635	2844	Negative	price This is, by far, my favorite restaurant in NYC and I only wish it were more affordable so I could go more often!
12636	2844	Positive	anecdotes This is, by far, my favorite restaurant in NYC and I only wish it were more affordable so I could go more often!
12637	2844	None	food This is, by far, my favorite restaurant in NYC and I only wish it were more affordable so I could go more often!
12638	2844	None	ambience This is, by far, my favorite restaurant in NYC and I only wish it were more affordable so I could go more often!
12639	2844	None	service This is, by far, my favorite restaurant in NYC and I only wish it were more affordable so I could go more often!
12640	2692	None	price The staff was very attentive, the ambience lovely, and the food superb.
12641	2692	None	anecdotes The staff was very attentive, the ambience lovely, and the food superb.
12642	2692	Positive	food The staff was very attentive, the ambience lovely, and the food superb.
12643	2692	Positive	ambience The staff was very attentive, the ambience lovely, and the food superb.
12644	2692	Positive	service The staff was very attentive, the ambience lovely, and the food superb.
12645	2590	None	price I love when restaurants think using fancy expensive ingrediants makes the food fine cuisine, even with no idea how to use them.
12646	2590	None	anecdotes I love when restaurants think using fancy expensive ingrediants makes the food fine cuisine, even with no idea how to use them.
12647	2590	Negative	food I love when restaurants think using fancy expensive ingrediants makes the food fine cuisine, even with no idea how to use them.
12648	2590	None	ambience I love when restaurants think using fancy expensive ingrediants makes the food fine cuisine, even with no idea how to use them.
12649	2590	None	service I love when restaurants think using fancy expensive ingrediants makes the food fine cuisine, even with no idea how to use them.
12650	71	None	price THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.
12651	71	None	anecdotes THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.
12652	71	Positive	food THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.
12653	71	Positive	ambience THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.
12654	71	Positive	service THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.
12655	1584	None	price THE FRANKENSTEIN SHOW WAS THE BEST.
12656	1584	Positive	anecdotes THE FRANKENSTEIN SHOW WAS THE BEST.
12657	1584	None	food THE FRANKENSTEIN SHOW WAS THE BEST.
12658	1584	None	ambience THE FRANKENSTEIN SHOW WAS THE BEST.
12659	1584	None	service THE FRANKENSTEIN SHOW WAS THE BEST.
12660	2957	Positive	price The waiters are sweet, the food is tasty and the bill is never too large.
12661	2957	None	anecdotes The waiters are sweet, the food is tasty and the bill is never too large.
12662	2957	Positive	food The waiters are sweet, the food is tasty and the bill is never too large.
12663	2957	None	ambience The waiters are sweet, the food is tasty and the bill is never too large.
12664	2957	Positive	service The waiters are sweet, the food is tasty and the bill is never too large.
12665	2235	None	price As a fan of Thai, I have tried quite a few different restaurants in NYC and this one was definitely the worst.
12666	2235	Negative	anecdotes As a fan of Thai, I have tried quite a few different restaurants in NYC and this one was definitely the worst.
12667	2235	None	food As a fan of Thai, I have tried quite a few different restaurants in NYC and this one was definitely the worst.
12668	2235	None	ambience As a fan of Thai, I have tried quite a few different restaurants in NYC and this one was definitely the worst.
12669	2235	None	service As a fan of Thai, I have tried quite a few different restaurants in NYC and this one was definitely the worst.
12670	3633	None	price The service was superb, they treat you like family.
12671	3633	None	anecdotes The service was superb, they treat you like family.
12672	3633	None	food The service was superb, they treat you like family.
12673	3633	None	ambience The service was superb, they treat you like family.
12674	3633	Positive	service The service was superb, they treat you like family.
12675	2696	None	price We all had the tasting menu and unlike some of the other reviews, I felt there was more than enough food.
12677	2696	Positive	food We all had the tasting menu and unlike some of the other reviews, I felt there was more than enough food.
12678	2696	None	ambience We all had the tasting menu and unlike some of the other reviews, I felt there was more than enough food.
12679	2696	None	service We all had the tasting menu and unlike some of the other reviews, I felt there was more than enough food.
12680	1186	None	price It only took about five or so minutes to get an empty table, but standing up wasn't too bad.
12681	1186	None	anecdotes It only took about five or so minutes to get an empty table, but standing up wasn't too bad.
12682	1186	None	food It only took about five or so minutes to get an empty table, but standing up wasn't too bad.
12683	1186	None	ambience It only took about five or so minutes to get an empty table, but standing up wasn't too bad.
12684	1186	Positive	service It only took about five or so minutes to get an empty table, but standing up wasn't too bad.
12685	3224	None	price The menu may be small, but everything on it is delicious.
12686	3224	None	anecdotes The menu may be small, but everything on it is delicious.
12688	3224	None	ambience The menu may be small, but everything on it is delicious.
12689	3224	None	service The menu may be small, but everything on it is delicious.
12690	1154	None	price Too bad Latin Quarters closed.
12692	1154	None	food Too bad Latin Quarters closed.
12693	1154	None	ambience Too bad Latin Quarters closed.
12694	1154	None	service Too bad Latin Quarters closed.
12695	935	None	price They had scrapped the bottom of the vessel in which they make the rice -RESULT - WE HAD LARGE CHUNKS OF BURNT RICE IN OUR SERVING BOWL.
12696	935	None	anecdotes They had scrapped the bottom of the vessel in which they make the rice -RESULT - WE HAD LARGE CHUNKS OF BURNT RICE IN OUR SERVING BOWL.
12697	935	Negative	food They had scrapped the bottom of the vessel in which they make the rice -RESULT - WE HAD LARGE CHUNKS OF BURNT RICE IN OUR SERVING BOWL.
12698	935	None	ambience They had scrapped the bottom of the vessel in which they make the rice -RESULT - WE HAD LARGE CHUNKS OF BURNT RICE IN OUR SERVING BOWL.
12699	935	None	service They had scrapped the bottom of the vessel in which they make the rice -RESULT - WE HAD LARGE CHUNKS OF BURNT RICE IN OUR SERVING BOWL.
12700	3306	None	price It was divine melts in your mouth.
12701	3306	None	anecdotes It was divine melts in your mouth.
12702	3306	Positive	food It was divine melts in your mouth.
12703	3306	None	ambience It was divine melts in your mouth.
12704	3306	None	service It was divine melts in your mouth.
12705	2312	None	price Stumbled upon this gem of a pizza place and I will be going back frequently.
12706	2312	Positive	anecdotes Stumbled upon this gem of a pizza place and I will be going back frequently.
12707	2312	None	food Stumbled upon this gem of a pizza place and I will be going back frequently.
12708	2312	None	ambience Stumbled upon this gem of a pizza place and I will be going back frequently.
12709	2312	None	service Stumbled upon this gem of a pizza place and I will be going back frequently.
12710	1742	None	price I live a block away and go to Patsy's frequently.
12712	1742	None	food I live a block away and go to Patsy's frequently.
12713	1742	None	ambience I live a block away and go to Patsy's frequently.
12714	1742	None	service I live a block away and go to Patsy's frequently.
12715	3355	Negative	price - for dessert we split chocolate cake and vanilla gelato (with espresso), which were tasty, but I thought a bit overpriced.
12716	3355	None	anecdotes - for dessert we split chocolate cake and vanilla gelato (with espresso), which were tasty, but I thought a bit overpriced.
12717	3355	Positive	food - for dessert we split chocolate cake and vanilla gelato (with espresso), which were tasty, but I thought a bit overpriced.
12718	3355	None	ambience - for dessert we split chocolate cake and vanilla gelato (with espresso), which were tasty, but I thought a bit overpriced.
12719	3355	None	service - for dessert we split chocolate cake and vanilla gelato (with espresso), which were tasty, but I thought a bit overpriced.
12720	331	None	price When I visited my friend who lives in the Upper Eastside, she recommended that we go to this restaurant.
12722	331	None	food When I visited my friend who lives in the Upper Eastside, she recommended that we go to this restaurant.
12723	331	None	ambience When I visited my friend who lives in the Upper Eastside, she recommended that we go to this restaurant.
12724	331	None	service When I visited my friend who lives in the Upper Eastside, she recommended that we go to this restaurant.
12725	637	None	price Warm, comfortable surroundings, nice appointments (witness the etched glass and brickwork separating the dining rooms).
12726	637	None	anecdotes Warm, comfortable surroundings, nice appointments (witness the etched glass and brickwork separating the dining rooms).
12727	637	None	food Warm, comfortable surroundings, nice appointments (witness the etched glass and brickwork separating the dining rooms).
12728	637	Positive	ambience Warm, comfortable surroundings, nice appointments (witness the etched glass and brickwork separating the dining rooms).
12729	637	None	service Warm, comfortable surroundings, nice appointments (witness the etched glass and brickwork separating the dining rooms).
12730	2029	None	price We ran a little late for the reservation but it wasn't a problem to get our table immediately.
12732	2029	None	food We ran a little late for the reservation but it wasn't a problem to get our table immediately.
12733	2029	None	ambience We ran a little late for the reservation but it wasn't a problem to get our table immediately.
12734	2029	Positive	service We ran a little late for the reservation but it wasn't a problem to get our table immediately.
12735	2258	None	price Kudos Haru
12736	2258	Positive	anecdotes Kudos Haru
12737	2258	None	food Kudos Haru
12738	2258	None	ambience Kudos Haru
12739	2258	None	service Kudos Haru
12740	2341	None	price We arrived on time for our reservation and seated promptly.The
12742	2341	None	food We arrived on time for our reservation and seated promptly.The
12743	2341	None	ambience We arrived on time for our reservation and seated promptly.The
12744	2341	Positive	service We arrived on time for our reservation and seated promptly.The
12745	679	None	price I plan on eating here more often.
12746	679	Positive	anecdotes I plan on eating here more often.
12747	679	None	food I plan on eating here more often.
12748	679	None	ambience I plan on eating here more often.
12749	679	None	service I plan on eating here more often.
12750	2004	None	price I would definitely go back for a very special occasion, but not for regular fine dining.
12752	2004	None	food I would definitely go back for a very special occasion, but not for regular fine dining.
12753	2004	None	ambience I would definitely go back for a very special occasion, but not for regular fine dining.
12754	2004	None	service I would definitely go back for a very special occasion, but not for regular fine dining.
12755	644	None	price The well mannered, pleasant staff that Tony has in his employ.
12756	644	None	anecdotes The well mannered, pleasant staff that Tony has in his employ.
12757	644	None	food The well mannered, pleasant staff that Tony has in his employ.
12758	644	None	ambience The well mannered, pleasant staff that Tony has in his employ.
12759	644	Positive	service The well mannered, pleasant staff that Tony has in his employ.
12760	2007	None	price The flavors robust and subtle.
12761	2007	None	anecdotes The flavors robust and subtle.
12762	2007	Positive	food The flavors robust and subtle.
12763	2007	None	ambience The flavors robust and subtle.
12764	2007	None	service The flavors robust and subtle.
12765	723	None	price I came here for my friend's birthday and keep coming back ever since.
12766	723	Positive	anecdotes I came here for my friend's birthday and keep coming back ever since.
12767	723	None	food I came here for my friend's birthday and keep coming back ever since.
12768	723	None	ambience I came here for my friend's birthday and keep coming back ever since.
12769	723	None	service I came here for my friend's birthday and keep coming back ever since.
12770	314	Positive	price All I can say is $2 pints during happy hour and the some of the cheapest oysters you'll find in the city, though the quality is some of the best.
12771	314	None	anecdotes All I can say is $2 pints during happy hour and the some of the cheapest oysters you'll find in the city, though the quality is some of the best.
12772	314	Positive	food All I can say is $2 pints during happy hour and the some of the cheapest oysters you'll find in the city, though the quality is some of the best.
12773	314	None	ambience All I can say is $2 pints during happy hour and the some of the cheapest oysters you'll find in the city, though the quality is some of the best.
12774	314	None	service All I can say is $2 pints during happy hour and the some of the cheapest oysters you'll find in the city, though the quality is some of the best.
12775	3107	None	price I would never wait for a table to eat, it just is not THAT great.
12776	3107	Negative	anecdotes I would never wait for a table to eat, it just is not THAT great.
12777	3107	None	food I would never wait for a table to eat, it just is not THAT great.
12778	3107	None	ambience I would never wait for a table to eat, it just is not THAT great.
12779	3107	None	service I would never wait for a table to eat, it just is not THAT great.
12780	580	None	price We concluded with tiramisu chocolate cake, both were delicious.
12781	580	None	anecdotes We concluded with tiramisu chocolate cake, both were delicious.
12782	580	Positive	food We concluded with tiramisu chocolate cake, both were delicious.
12783	580	None	ambience We concluded with tiramisu chocolate cake, both were delicious.
12784	580	None	service We concluded with tiramisu chocolate cake, both were delicious.
12785	1295	None	price The counter service is bad.
12786	1295	None	anecdotes The counter service is bad.
12787	1295	None	food The counter service is bad.
12788	1295	None	ambience The counter service is bad.
12789	1295	Negative	service The counter service is bad.
12790	1590	None	price I had a grat time at Jekyll and Hyde!
12791	1590	Positive	anecdotes I had a grat time at Jekyll and Hyde!
12792	1590	None	food I had a grat time at Jekyll and Hyde!
12793	1590	None	ambience I had a grat time at Jekyll and Hyde!
12794	1590	None	service I had a grat time at Jekyll and Hyde!
12795	2701	None	price Service here was great, food was fantastic.
12796	2701	None	anecdotes Service here was great, food was fantastic.
12797	2701	Positive	food Service here was great, food was fantastic.
12798	2701	None	ambience Service here was great, food was fantastic.
12799	2701	Positive	service Service here was great, food was fantastic.
12800	2514	None	price its a little out of the way if you don't live in the neighborhood, but definitely worth the trip from wherever you are.
12802	2514	None	food its a little out of the way if you don't live in the neighborhood, but definitely worth the trip from wherever you are.
12803	2514	None	ambience its a little out of the way if you don't live in the neighborhood, but definitely worth the trip from wherever you are.
12804	2514	None	service its a little out of the way if you don't live in the neighborhood, but definitely worth the trip from wherever you are.
12805	997	None	price This is such a lovely, peaceful place to eat outside.
12806	997	None	anecdotes This is such a lovely, peaceful place to eat outside.
12807	997	None	food This is such a lovely, peaceful place to eat outside.
12808	997	Positive	ambience This is such a lovely, peaceful place to eat outside.
12809	997	None	service This is such a lovely, peaceful place to eat outside.
12810	470	None	price and we were thouroughly disapointed.
12811	470	Negative	anecdotes and we were thouroughly disapointed.
12812	470	None	food and we were thouroughly disapointed.
12813	470	None	ambience and we were thouroughly disapointed.
12814	470	None	service and we were thouroughly disapointed.
12815	2730	None	price This is the Jackel and Hideof the restaurants on the UES.
12817	2730	None	food This is the Jackel and Hideof the restaurants on the UES.
12818	2730	None	ambience This is the Jackel and Hideof the restaurants on the UES.
12819	2730	None	service This is the Jackel and Hideof the restaurants on the UES.
12820	1491	None	price The sauce is delicious and the crust is perfect.
12821	1491	None	anecdotes The sauce is delicious and the crust is perfect.
12822	1491	Positive	food The sauce is delicious and the crust is perfect.
12823	1491	None	ambience The sauce is delicious and the crust is perfect.
12824	1491	None	service The sauce is delicious and the crust is perfect.
12825	1001	None	price This is a great place to take out-of-towners, and perfect for watching the sunset.
12826	1001	Positive	anecdotes This is a great place to take out-of-towners, and perfect for watching the sunset.
12827	1001	None	food This is a great place to take out-of-towners, and perfect for watching the sunset.
12828	1001	Positive	ambience This is a great place to take out-of-towners, and perfect for watching the sunset.
12829	1001	None	service This is a great place to take out-of-towners, and perfect for watching the sunset.
12830	906	None	price Since my first dinner I have had the chance to have brunch at Orsay 3x.
12832	906	None	food Since my first dinner I have had the chance to have brunch at Orsay 3x.
12833	906	None	ambience Since my first dinner I have had the chance to have brunch at Orsay 3x.
12834	906	None	service Since my first dinner I have had the chance to have brunch at Orsay 3x.
12835	758	Negative	price You will pay a lot for the decore, but the food is no better or worse than a lot of other Chinese and Asian fusion places in NY.
12836	758	None	anecdotes You will pay a lot for the decore, but the food is no better or worse than a lot of other Chinese and Asian fusion places in NY.
12838	758	Negative	ambience You will pay a lot for the decore, but the food is no better or worse than a lot of other Chinese and Asian fusion places in NY.
12839	758	None	service You will pay a lot for the decore, but the food is no better or worse than a lot of other Chinese and Asian fusion places in NY.
12840	1601	None	price They have some great entrees here as well.
12841	1601	None	anecdotes They have some great entrees here as well.
12842	1601	Positive	food They have some great entrees here as well.
12843	1601	None	ambience They have some great entrees here as well.
12844	1601	None	service They have some great entrees here as well.
12845	2877	None	price Our teenage kids love it, too.
12846	2877	Positive	anecdotes Our teenage kids love it, too.
12847	2877	None	food Our teenage kids love it, too.
12848	2877	None	ambience Our teenage kids love it, too.
